LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,BILL_MEAN
50000,1,2,2,24,0,0,2,2,0,0,3300.0,1000.0,0.0,1000.0,1000.0,962.0,22965.5
150000,1,3,1,43,-1,2,-1,-1,-1,-1,0.0,390.0,780.0,1746.0,0.0,0.0,764.3333333333334
10000,2,2,2,32,0,-1,0,0,0,-2,1223.0,1066.0,1032.0,0.0,0.0,0.0,1994.5
40000,2,2,2,26,0,0,0,0,2,2,2000.0,2000.0,2000.0,2500.0,0.0,1500.0,34144.166666666664
50000,2,2,1,37,0,0,0,2,0,0,2000.0,3962.5,0.0,1153.0,1000.0,1065.0,41156.666666666664
190000,1,2,2,26,-1,0,0,0,0,0,1800.0,1797.0,1785.0,3142.0,490.0,2000.0,5800.833333333333
250000,1,3,1,62,0,0,0,0,0,0,5000.0,5000.0,5000.0,3000.0,2000.0,10000.0,36689.333333333336
50000,2,3,1,48,0,0,0,0,0,-2,2500.0,2428.0,1423.0,0.0,0.0,0.0,42494.5
70000,2,2,2,26,0,0,2,0,0,0,2400.0,1500.0,1500.0,1500.0,1500.0,1500.0,31550.5
280000,1,1,2,29,-1,2,-1,-1,-1,0,0.0,2013.0,436.0,12309.5,1472.0,2275.0,15086.333333333334
290000,2,3,1,48,-1,0,0,-1,-1,-1,10000.0,14802.75,13584.25,12309.5,12465.5,2088.0,143922.0
300000,2,1,2,32,-2,-1,-1,-2,-2,-1,1925.0,1656.0,1756.0,1776.0,3414.0,109.0,2101.3333333333335
20000,1,2,2,51,-1,-1,-2,-1,-1,-2,0.0,0.0,2280.0,0.0,0.0,0.0,260.0
160000,2,2,2,28,3,2,2,2,2,2,0.0,9600.0,5000.0,4800.0,0.0,3900.0,113757.33333333333
50000,1,1,2,51,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000,2,1,2,24,0,0,0,0,0,0,3000.0,3600.0,3000.0,2500.0,2600.0,3000.0,67549.0
270000,2,2,1,34,0,0,0,0,0,0,3000.0,4000.0,4000.0,5000.0,4000.0,5000.0,74393.83333333333
230000,2,1,2,31,0,0,0,0,0,0,1676.0,1700.0,2007.0,1000.0,1000.0,1000.0,22169.333333333332
80000,2,1,2,25,-1,-1,-1,-1,-1,-1,815.0,631.0,1237.0,1529.0,357.0,2957.0,800.1666666666666
50000,2,2,1,31,0,0,-2,-2,-1,0,0.0,0.0,0.0,3251.0,274.0,500.0,1867.1666666666667
80000,2,3,2,26,0,0,2,0,0,0,4100.0,0.0,1800.0,1800.0,1800.0,2000.0,43978.166666666664
320000,1,1,1,43,0,0,0,0,0,0,4028.0,4000.0,5000.0,5000.0,5000.0,5000.0,112862.16666666667
20000,2,3,0,35,0,-1,2,2,-1,-1,362.0,2000.0,0.0,500.0,0.0,0.0,1419.8333333333333
150000,1,4,1,41,0,0,0,0,0,0,2507.0,3001.0,3001.0,3013.0,3133.0,3000.0,72427.0
30000,1,2,1,38,0,0,-1,-1,-1,-1,1500.0,3962.5,4174.125,1680.0,0.0,0.0,7425.333333333333
190000,1,2,1,49,-1,-1,-1,-1,-1,0,435.0,635.0,2084.0,12309.5,5800.0,4138.0,52440.0
180000,2,4,1,30,0,0,0,-1,-1,-1,3735.0,2231.0,13584.25,2187.0,7382.0,850.0,55845.833333333336
200000,1,2,2,30,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,326.0,802.0,0.0,405.3333333333333
260000,1,2,1,46,0,0,0,0,0,0,1500.0,1000.0,1000.0,1000.0,205.0,1988.0,16145.5
250000,1,3,1,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180000,1,2,1,34,-1,-1,-1,-1,-1,-1,2790.0,1140.0,2144.0,1180.0,1382.0,2440.0,1927.1666666666667
50000,1,3,1,53,0,0,0,0,0,0,1974.0,2442.0,1669.0,330.0,1342.0,330.0,32198.5
60000,2,2,2,23,0,0,0,0,0,0,5000.0,3000.0,1888.0,2000.0,2000.0,3000.0,54369.666666666664
270000,1,2,1,53,2,2,2,2,2,2,3000.0,14802.75,0.0,12309.5,8500.0,0.0,218030.16666666666
50000,1,3,1,42,0,0,2,2,0,0,3850.625,1380.0,0.0,832.0,2000.0,0.0,22730.666666666668
230000,2,2,2,31,-1,-1,-1,-1,0,0,4317.0,1421.0,10452.0,700.0,12465.5,2500.0,14921.666666666666
150000,2,2,1,44,-2,-2,-2,-2,-2,-2,8144.0,14802.75,1774.0,0.0,0.0,0.0,2229.5
20000,2,2,1,53,0,0,0,0,0,0,2000.0,1700.0,1500.0,700.0,750.0,1000.0,19795.833333333332
90000,1,2,1,29,0,0,0,0,0,0,2277.0,3489.0,1639.0,1136.0,1000.0,0.0,64821.833333333336
20000,2,2,1,51,1,2,0,0,0,0,0.0,1253.0,2232.0,402.0,393.0,357.0,13606.0
90000,2,4,2,25,-1,-1,-1,-1,-2,-2,5000.0,998.0,0.0,0.0,0.0,0.0,1232.3333333333333
80000,1,2,3,39,2,0,0,0,0,0,2000.0,1500.0,1200.0,1300.0,1200.0,1200.0,40696.666666666664
120000,1,1,2,32,-1,-1,-1,-1,-1,-1,390.0,390.0,1480.0,0.0,6477.0,0.0,1604.5
110000,1,2,2,25,0,-1,0,0,-1,-1,8451.875,8426.5,7450.0,6784.625,6992.5,6922.125,66032.83333333333
30000,1,2,2,49,-1,-1,-1,-1,-1,-1,1473.0,390.0,390.0,390.0,1320.0,0.0,937.0
180000,1,2,1,33,0,0,-1,-1,0,0,15071.0,12099.0,13584.25,12309.5,12465.5,6000.0,113046.0
240000,1,3,1,42,2,2,2,2,2,2,11000.0,0.0,12300.0,12309.5,0.0,6887.0,221676.16666666666
260000,2,1,2,33,-2,-2,-1,-1,-1,0,0.0,204.0,0.0,3000.0,0.0,0.0,850.6666666666666
60000,2,2,2,24,0,0,0,0,0,0,2100.0,3000.0,2500.0,2500.0,2300.0,5000.0,58515.0
70000,1,3,1,32,0,0,0,0,0,0,3060.0,3300.0,2610.0,2750.0,2750.0,5500.0,69186.0
50000,2,2,1,35,3,2,0,0,0,0,0.0,2000.0,1500.0,1000.0,1000.0,1000.0,33872.0
50000,2,3,1,40,0,0,2,2,-2,-2,3850.625,0.0,0.0,0.0,0.0,0.0,25564.333333333332
150000,1,3,2,45,0,0,0,0,0,0,4268.0,2725.0,2505.0,3000.0,3000.0,3000.0,82948.0
240000,2,3,1,40,1,-2,-1,-1,-1,-1,0.0,3600.0,1338.0,1075.0,1744.0,0.0,1283.6666666666667
100000,2,3,1,50,0,0,0,0,0,0,1790.0,2000.0,3000.0,2000.0,3000.0,2041.0,51341.666666666664
260000,2,1,2,30,0,0,0,0,0,0,4000.0,2092.0,1333.0,769.0,2300.0,0.0,57368.666666666664
180000,2,2,1,41,2,0,0,0,0,0,3500.0,2000.0,1500.0,2000.0,3000.0,3000.0,54928.666666666664
50000,2,2,2,51,2,0,0,2,2,2,1504.0,2000.0,0.0,1200.0,0.0,494.0,12592.833333333334
50000,1,1,2,34,-1,-1,-1,0,0,0,3850.625,3962.5,4174.125,3574.5,3750.0,0.0,30963.5
100000,2,1,2,24,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240000,2,2,2,30,-1,-1,0,-1,-1,-1,15071.0,1416.0,13584.25,416.0,416.0,416.0,6820.666666666667
170000,2,3,2,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180000,2,2,1,42,0,0,0,0,0,2,11056.0,14802.75,12000.0,12309.5,0.0,5651.0,221676.16666666666
20000,2,3,1,58,2,2,2,2,0,0,3000.0,700.0,500.0,1000.0,1000.0,1000.0,11098.5
500000,2,3,2,26,0,0,0,0,0,0,3000.0,1335.0,3000.0,811.0,3000.0,3500.0,20593.333333333332
240000,1,1,2,29,0,0,0,0,0,-1,5022.0,4014.0,113.0,6423.0,12465.5,12494.0,34067.833333333336
140000,1,1,2,30,0,-1,-1,-1,-1,-1,6500.0,2515.0,0.0,6784.625,0.0,1000.0,5647.5
100000,1,2,2,27,2,0,0,3,2,0,5000.0,8426.5,0.0,0.0,5000.0,5000.0,71499.5
110000,1,3,1,56,0,0,0,0,0,0,4086.0,1428.0,1318.0,2171.0,3198.0,4976.0,32185.833333333332
200000,2,2,1,35,0,0,0,0,0,0,5000.0,6000.0,6000.0,6000.0,6000.0,6000.0,144565.33333333334
180000,2,3,1,61,0,0,0,0,0,0,1353.0,1380.0,1392.0,862.0,892.0,1000.0,22823.666666666668
40000,2,2,1,29,-1,0,0,-2,-2,-1,1000.0,0.0,0.0,0.0,3750.0,158.0,4377.833333333333
200000,2,1,2,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,2,2,1,50,1,2,2,2,3,2,2000.0,0.0,1600.0,0.0,0.0,1500.0,9711.5
20000,2,3,1,56,1,3,2,2,0,0,0.0,1200.0,0.0,500.0,1400.0,0.0,9594.666666666666
30000,1,2,2,26,3,3,2,2,2,2,0.0,500.0,0.0,2000.0,1000.0,1000.0,12942.166666666666
30000,1,1,2,27,0,0,0,0,0,0,1500.0,1749.0,1200.0,1100.0,1465.0,1386.0,28252.833333333332
130000,2,2,1,35,0,0,0,0,0,0,8451.875,3500.0,3000.0,3000.0,6992.5,3500.0,70951.0
70000,2,2,1,44,2,2,2,2,2,2,1500.0,0.0,1200.0,0.0,1200.0,0.0,13678.166666666666
50000,2,3,2,23,0,0,0,0,0,0,2000.0,1700.0,1502.0,1000.0,1200.0,1200.0,32077.666666666668
30000,2,2,1,21,0,0,0,0,0,0,1400.0,1819.0,1328.0,709.0,1101.0,1102.0,28604.5
70000,2,3,1,40,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,5704.0,2482.6666666666665
120000,2,2,1,42,-1,-1,-1,-1,-1,-1,499.0,499.0,499.0,499.0,1148.0,0.0,607.1666666666666
440000,2,1,2,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,12465.5,0.0,0.0
140000,2,1,3,48,1,-1,-1,-1,-1,-1,780.0,1176.0,0.0,780.0,642.0,0.0,563.0
480000,2,2,1,38,0,0,0,0,0,0,15071.0,1708.0,1292.0,1010.0,772.0,705.0,52818.333333333336
360000,1,1,1,35,1,-2,-2,-2,-2,-2,396.0,396.0,396.0,396.0,396.0,396.0,396.0
230000,2,1,1,35,-1,-1,-1,-1,0,0,200.0,1950.0,11692.0,10000.0,12465.5,6000.0,10856.5
120000,2,2,1,36,1,-2,-1,-1,-2,-2,0.0,1100.0,0.0,0.0,0.0,0.0,183.33333333333334
160000,2,1,2,31,-2,-2,-2,-2,-2,-2,2036.0,796.0,5768.0,0.0,447.0,0.0,1503.1666666666667
50000,1,1,2,25,0,0,0,0,0,0,1600.0,2310.0,303.0,369.0,331.0,4.0,25720.5
80000,2,1,2,23,0,0,0,0,0,0,1500.0,8426.5,2000.0,1000.0,1000.0,1100.0,24365.5
50000,1,2,2,25,0,0,0,0,0,0,2141.0,1763.0,1161.0,1077.0,1167.0,1004.0,35531.5
20000,1,2,2,40,-1,-1,0,0,0,0,3850.625,1266.0,1000.0,3574.5,209.0,0.0,8460.166666666666
400000,1,1,1,34,-1,-1,-2,-1,-1,-1,15071.0,14802.75,13584.25,12309.5,4875.0,647.0,31491.5
30000,2,3,2,40,-1,2,-1,0,-1,-1,0.0,650.0,0.0,500.0,0.0,800.0,408.3333333333333
360000,2,1,2,29,0,0,-2,-2,-2,-1,0.0,0.0,0.0,0.0,2650.0,0.0,988.3333333333334
30000,1,2,3,50,2,0,0,0,0,0,2000.0,2000.0,693.0,2000.0,2500.0,668.0,14838.0
280000,2,4,2,25,0,0,0,0,0,0,2000.0,2000.0,3000.0,10000.0,5096.0,12494.0,14063.166666666666
180000,2,1,2,33,-2,-2,-2,-2,-2,-2,1845.0,471.0,471.0,248.0,335.0,200.0,769.3333333333334
360000,1,3,2,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110000,1,2,1,35,0,0,0,0,0,0,3759.0,3409.0,2905.0,2778.0,2862.0,3500.0,91063.66666666667
200000,1,1,1,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230000,2,1,2,26,-1,0,-1,-1,-1,-1,10000.0,2688.0,2688.0,2688.0,6393.0,6504.0,7503.666666666667
100000,1,2,2,37,0,0,0,0,0,0,3490.0,2332.0,2314.0,2365.0,2497.0,2305.0,77141.83333333333
20000,2,3,2,52,0,0,0,0,0,2,1555.0,1500.0,2300.0,2000.0,0.0,1000.0,17905.666666666668
200000,2,1,2,27,-2,-2,-2,-2,-2,-2,3690.0,4460.0,3190.0,5238.0,950.0,250.0,3630.8333333333335
440000,1,1,2,35,0,0,0,0,0,0,15071.0,14802.75,12445.0,12309.5,12465.5,12146.0,258114.83333333334
60000,1,3,1,41,0,0,0,0,0,0,2826.0,2269.0,2277.0,2002.0,2081.0,2395.0,57654.5
150000,2,1,2,29,-1,2,-1,-1,0,0,0.0,390.0,1366.0,0.0,0.0,431.0,1110.8333333333333
20000,1,2,1,47,0,0,0,0,0,0,3000.0,3000.0,4174.125,3574.5,3000.0,511.0,14406.666666666666
360000,1,2,2,29,0,0,0,0,0,0,15071.0,5046.0,10000.0,10048.0,10043.0,5014.0,117343.5
130000,1,1,2,29,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
50000,2,1,2,23,0,0,-1,0,0,0,1000.0,2636.0,2500.0,2128.0,2880.0,390.0,6484.166666666667
430000,2,1,2,34,-1,-1,-1,2,-1,-1,1662.0,14802.75,52.0,4445.0,2556.0,3321.0,5314.833333333333
450000,2,1,2,38,0,-1,-1,-1,-1,-2,1080.0,97.0,1749.0,0.0,0.0,0.0,723.3333333333334
200000,2,2,2,30,0,0,0,0,0,0,5370.0,5217.0,4894.0,4800.0,5900.0,5074.0,143288.5
130000,2,1,2,23,-1,-1,-1,-1,-1,0,8451.875,3656.0,5024.0,6784.625,3000.0,822.0,9214.333333333334
350000,1,1,1,31,0,0,0,2,0,0,3000.0,3000.0,0.0,5000.0,5000.0,5000.0,22244.333333333332
20000,1,2,2,27,0,0,0,0,-2,-2,1086.0,1000.0,0.0,0.0,0.0,0.0,1387.1666666666667
40000,2,3,1,44,1,2,2,0,0,0,2000.0,0.0,2000.0,2000.0,3000.0,0.0,36233.333333333336
50000,2,3,1,48,1,2,0,0,0,0,0.0,2010.0,1807.0,812.0,743.0,844.0,38717.833333333336
80000,2,3,1,38,0,0,0,2,0,0,2925.0,8426.5,9.0,1737.0,1760.0,1882.0,74376.33333333333
200000,2,1,2,35,-2,-1,-1,-1,-1,-1,185.0,1916.0,0.0,150.0,1348.0,1000.0,599.8333333333334
100000,2,2,2,23,-2,-2,-2,-2,-2,-2,8451.875,5408.0,7450.0,6784.625,4737.0,4513.0,14610.666666666666
150000,2,1,2,29,-2,-2,-2,-2,-2,-1,5067.0,131.0,987.0,400.0,12465.5,0.0,3364.3333333333335
80000,1,1,2,31,-1,-1,-1,-1,-1,-1,0.0,390.0,390.0,390.0,390.0,390.0,390.0
360000,1,1,2,30,-1,-1,-1,-1,-1,-1,4318.0,2740.0,2050.0,2736.0,5273.0,5105.0,7910.5
80000,1,3,2,34,0,0,0,0,0,0,1752.0,2154.0,1991.0,1811.0,1742.0,2000.0,48144.5
60000,2,2,1,38,7,6,5,4,3,2,0.0,880.0,528.0,0.0,0.0,2380.0,77896.0
50000,2,2,1,25,1,3,2,2,0,0,0.0,2536.0,13.0,1199.0,1058.0,1073.0,43955.666666666664
60000,2,2,1,34,0,0,0,0,0,0,3000.0,2000.0,3000.0,4000.0,3000.0,3000.0,34393.5
240000,2,2,1,38,1,2,0,0,2,2,0.0,6000.0,4059.0,14.0,10022.0,0.0,48609.666666666664
30000,1,2,2,34,0,0,0,0,0,0,1530.0,1416.0,1142.0,1102.0,1106.0,3450.0,29663.0
100000,1,5,1,45,0,0,0,0,0,0,5000.0,5000.0,3203.0,2103.0,6992.5,0.0,80687.83333333333
150000,1,2,1,36,2,0,0,0,0,0,4000.0,5000.0,12000.0,4000.0,6000.0,12494.0,97554.5
100000,2,3,1,32,0,0,2,2,2,2,5884.0,0.0,2270.0,1300.0,3000.0,1700.0,36969.333333333336
150000,2,1,2,32,0,0,0,0,0,2,5000.0,4723.0,3323.0,11086.0,0.0,4000.0,132876.66666666666
450000,2,3,1,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320000,2,1,2,27,2,0,0,0,0,2,11000.0,10000.0,9876.0,12309.5,11000.0,0.0,246824.0
240000,1,1,2,34,0,0,2,-1,-1,0,10000.0,14.0,9497.0,9124.0,2000.0,1200.0,22482.333333333332
50000,1,2,2,43,0,0,0,0,0,0,2000.0,1731.0,1955.0,1454.0,3300.0,0.0,45041.0
300000,1,1,2,26,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,1,2,2,32,0,0,0,0,0,0,1384.0,1000.0,196.0,200.0,0.0,0.0,8004.666666666667
170000,2,2,2,29,0,0,0,0,0,0,2100.0,2105.0,2447.0,1200.0,3000.0,2000.0,44122.166666666664
50000,2,3,2,51,2,2,2,2,2,0,2000.0,2000.0,2000.0,0.0,2000.0,2000.0,34485.333333333336
160000,2,2,1,37,0,0,0,0,0,-1,5000.0,5017.0,5000.0,0.0,6774.0,0.0,10985.666666666666
40000,1,3,2,23,0,0,0,0,0,-2,1400.0,1200.0,1000.0,0.0,0.0,0.0,10857.333333333334
80000,2,2,2,28,0,0,0,2,2,2,3000.0,4000.0,2000.0,2000.0,0.0,5000.0,48943.333333333336
30000,2,2,1,24,0,0,0,0,0,0,1100.0,1300.0,1200.0,247.0,256.0,258.0,5823.333333333333
80000,2,2,2,26,0,0,0,0,0,0,1500.0,1000.0,7450.0,2500.0,2500.0,2000.0,43136.5
50000,2,2,2,22,0,0,0,0,0,0,2001.0,1501.0,1501.0,3001.0,919.0,3501.0,26759.666666666668
70000,1,2,1,35,0,0,0,0,0,0,3000.0,2000.0,3000.0,1600.0,1500.0,1600.0,32612.0
50000,1,2,2,30,2,2,2,2,2,2,1600.0,1600.0,1000.0,0.0,1896.0,0.0,23417.833333333332
120000,2,2,2,35,-1,-1,-1,-1,-1,-1,240.0,240.0,240.0,240.0,240.0,240.0,240.0
230000,2,2,1,62,0,0,0,0,0,0,6474.0,7726.0,5601.0,6100.0,6427.0,6000.0,173126.16666666666
60000,1,3,1,38,1,2,2,0,0,2,1800.0,1500.0,2000.0,2700.0,1500.0,0.0,32007.0
90000,1,2,2,24,0,0,0,0,0,0,2010.0,2000.0,7450.0,1010.0,2000.0,2000.0,30002.0
180000,2,1,2,33,2,-1,-1,-1,-1,-1,416.0,416.0,416.0,150.0,982.0,416.0,466.0
50000,2,2,3,33,0,0,0,0,0,0,2100.0,1690.0,4174.125,1200.0,1200.0,1000.0,32241.5
150000,1,2,2,34,0,0,0,0,0,0,4000.0,4000.0,4500.0,5000.0,3500.0,0.0,143147.0
290000,1,1,1,36,1,-2,-1,-1,0,0,0.0,568.0,13584.25,1000.0,1000.0,1000.0,8481.166666666666
20000,2,2,2,24,0,0,0,0,0,0,1500.0,1408.0,4174.125,1000.0,2000.0,3750.0,18957.5
60000,2,2,2,24,0,0,0,0,0,0,3400.0,1705.0,1200.0,1300.0,1003.0,1000.0,39675.666666666664
30000,1,2,1,38,1,2,2,0,-1,-1,2000.0,0.0,0.0,3574.5,1200.0,0.0,15315.166666666666
140000,2,3,2,23,0,0,0,0,0,0,5450.0,4200.0,1810.0,1765.0,2000.0,1665.0,73732.5
280000,2,1,1,56,0,0,0,0,0,0,4000.0,6000.0,6000.0,7000.0,5000.0,5000.0,80195.66666666667
350000,2,2,2,37,0,0,0,0,0,0,4052.0,1700.0,1500.0,2000.0,500.0,2000.0,65269.166666666664
260000,2,1,2,36,1,2,2,2,2,2,0.0,2007.0,0.0,1020.0,0.0,923.0,1546.8333333333333
240000,2,2,2,29,0,0,0,0,0,0,8000.0,2002.0,1600.0,2000.0,3000.0,10000.0,42288.666666666664
180000,2,2,1,42,0,0,0,0,0,0,6167.0,5800.0,5700.0,3600.0,3000.0,3234.0,109119.83333333333
140000,1,2,1,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250000,1,1,1,46,-2,-2,-2,-2,-2,-2,0.0,500.0,0.0,0.0,0.0,0.0,83.33333333333333
200000,2,2,2,36,0,0,0,0,0,0,1177.0,1201.0,1212.0,467.0,485.0,1147.0,11899.5
10000,1,2,1,41,-2,-2,-2,-2,-2,-2,3850.625,3962.5,0.0,3574.5,3693.0,0.0,4581.833333333333
20000,1,2,1,26,3,2,2,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1050.0
10000,1,1,2,24,2,0,0,0,0,2,1500.0,2000.0,700.0,1500.0,0.0,1000.0,9033.166666666666
370000,2,2,2,28,0,0,0,0,0,0,2896.0,2097.0,2000.0,1818.0,1044.0,12494.0,70272.16666666667
50000,2,3,1,33,0,0,0,0,0,0,2000.0,1719.0,1783.0,1200.0,1200.0,1500.0,37341.0
80000,1,2,1,50,0,0,0,0,0,0,4000.0,3000.0,5000.0,6784.625,2000.0,2000.0,57195.0
120000,1,1,2,33,2,0,0,0,0,0,2000.0,2000.0,2000.0,2500.0,2500.0,2500.0,54621.333333333336
100000,2,2,1,45,0,0,0,0,0,0,3315.0,3664.0,3157.0,2572.0,3048.0,2680.0,83837.83333333333
380000,1,1,2,32,-1,-1,-1,-1,-1,-1,15071.0,2816.0,11773.0,12309.5,10551.0,12494.0,12293.666666666666
140000,2,2,2,36,0,0,0,0,0,0,8144.0,6812.0,5036.0,3000.0,6992.5,6922.125,102691.16666666667
140000,1,1,2,27,-1,-1,-1,-1,-1,-1,0.0,1552.0,380.0,1157.0,783.0,388.0,642.8333333333334
270000,2,1,1,37,-2,-2,-2,-2,-2,-2,217.0,300.0,200.0,0.0,600.0,200.0,241.33333333333334
80000,2,3,1,36,0,0,0,0,0,0,8451.875,5000.0,3000.0,5000.0,3000.0,3000.0,66232.66666666667
30000,1,2,2,40,0,0,0,0,0,0,3200.0,1800.0,1800.0,1500.0,2250.0,600.0,25516.666666666668
70000,2,2,1,33,0,0,0,0,0,-1,1683.0,3160.0,3000.0,3000.0,5060.0,5032.0,20860.5
210000,2,1,2,29,-1,-1,-1,-1,-1,-1,6224.0,199.0,200.0,10024.0,0.0,0.0,5850.833333333333
160000,2,2,1,27,0,0,0,0,0,0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,31139.0
50000,1,2,2,24,0,0,0,0,0,0,2500.0,2505.0,2531.0,530.0,2000.0,1000.0,35237.166666666664
150000,2,3,2,47,0,0,0,0,0,0,7000.0,7000.0,5200.0,5500.0,6300.0,5100.0,152144.5
50000,1,3,2,30,0,0,0,0,2,0,1135.0,1144.0,797.0,0.0,329.0,490.0,8400.333333333334
130000,2,2,1,41,0,0,0,0,0,0,1161.0,1187.0,1439.0,345.0,346.0,487.0,10025.666666666666
500000,1,1,1,31,0,0,0,0,0,0,15071.0,14802.75,13584.25,12309.5,12465.5,0.0,258114.83333333334
150000,2,1,2,27,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,12494.0,224.16666666666666
110000,2,3,1,40,0,0,0,0,0,0,4058.0,4913.0,3000.0,3000.0,3000.0,3100.0,93650.33333333333
100000,2,2,2,30,0,0,0,0,0,0,3402.0,3663.0,3788.0,2695.0,2772.0,2903.0,90534.33333333333
210000,1,2,2,37,0,0,0,0,0,0,6534.0,3069.0,13584.25,5496.0,6307.0,5376.0,133799.83333333334
240000,2,2,2,28,0,0,0,0,0,0,5000.0,14802.75,10000.0,5000.0,4100.0,4000.0,179028.83333333334
30000,2,3,1,23,2,2,0,0,2,2,0.0,2000.0,1500.0,1000.0,700.0,0.0,17492.666666666668
210000,1,2,1,44,1,2,0,0,2,0,0.0,4100.0,7200.0,0.0,3220.0,3300.0,87166.16666666667
120000,2,2,1,36,2,2,0,0,2,2,0.0,4400.0,7450.0,0.0,6992.5,4400.0,116722.0
360000,1,1,1,56,-1,-1,-2,-1,-1,-1,0.0,0.0,1149.0,2386.0,5103.0,0.0,1622.0
10000,1,2,2,29,2,2,2,2,3,2,2600.0,600.0,895.0,0.0,0.0,764.0,8099.0
100000,1,2,2,32,0,0,0,0,0,0,1759.0,1730.0,1643.0,1696.0,1685.0,1653.0,45794.833333333336
360000,1,1,1,43,1,-1,-1,-1,-1,0,10000.0,14802.75,5000.0,10004.0,5000.0,0.0,5784.833333333333
150000,2,3,2,28,2,0,0,0,0,0,5500.0,5500.0,5300.0,3853.0,4000.0,4000.0,109006.66666666667
200000,1,2,2,33,0,0,0,0,0,2,2972.0,2952.0,3107.0,6056.0,0.0,3000.0,80597.33333333333
150000,2,1,2,29,0,0,0,0,0,0,3183.0,3023.0,2549.0,2000.0,2000.0,2000.0,63883.833333333336
30000,2,3,2,47,0,0,0,0,0,0,1500.0,1695.0,2000.0,2000.0,2000.0,0.0,24456.333333333332
320000,2,1,1,34,-2,-1,0,-1,-1,-1,15071.0,10162.0,13584.25,7511.0,6722.0,10000.0,23355.333333333332
50000,2,1,2,26,0,0,0,0,0,0,1797.0,2113.0,2500.0,1742.0,1817.0,2000.0,47406.833333333336
360000,1,3,1,55,0,0,-1,-1,-1,-2,6015.0,14802.75,1775.0,0.0,0.0,0.0,6116.0
90000,2,2,1,44,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0
200000,2,2,1,32,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1783.5
60000,2,2,2,24,1,-1,3,2,0,-1,948.0,0.0,0.0,0.0,316.0,782.0,526.6666666666666
300000,1,1,1,48,-1,-1,-1,-1,-1,-1,15071.0,6493.0,13584.25,1254.0,7808.0,3023.0,12796.666666666666
60000,2,3,1,48,0,0,0,0,0,0,2000.0,1900.0,1500.0,1300.0,1300.0,1300.0,43081.5
50000,2,2,1,34,0,0,0,0,0,0,1792.0,1790.0,1800.0,2000.0,1835.0,3628.0,48804.166666666664
60000,1,2,1,25,0,0,0,0,0,0,2000.0,2500.0,2000.0,1100.0,1200.0,1200.0,38598.666666666664
70000,1,2,2,55,0,0,0,0,0,0,1474.0,1352.0,3722.0,2500.0,3292.0,663.0,24415.5
170000,1,3,2,26,2,0,0,0,0,0,5020.0,3003.0,3009.0,2013.0,3041.0,3000.0,63170.666666666664
70000,2,2,1,29,-1,0,0,0,0,0,2751.0,3600.0,2694.0,2800.0,2743.0,2700.0,71073.5
200000,2,1,2,27,-1,-1,-1,2,2,2,0.0,2500.0,0.0,0.0,0.0,0.0,3433.8333333333335
360000,1,1,2,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,1,2,2,24,1,2,0,0,0,0,0.0,2327.0,1072.0,199.0,3750.0,298.0,30609.0
90000,1,2,2,30,-1,-1,-1,-1,-1,-1,1079.0,1617.0,996.0,6784.625,1521.0,413.0,2618.0
210000,2,2,1,29,0,0,0,0,0,0,2000.0,14802.75,1672.0,1600.0,1600.0,2000.0,40516.333333333336
30000,2,1,2,25,0,0,0,0,0,-2,1886.0,1620.0,0.0,0.0,0.0,0.0,16500.666666666668
50000,1,1,2,31,3,2,2,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1050.0
