id,avg_payment_ratio,total_bill_amt,total_pay_amt,default_history,credit_utilization
3779,0.05,1140744.0,42737.0,0.0,4.96
3780,0.12,359807.0,24666.0,0.0,5.14
3781,1.19,26335.0,29086.125,0.0,0.19
3782,,12199.0,23312.875,0.0,0.03
3783,9.93,5179.0,4196.0,1.0,0.04
3784,0.12,83560.0,8174.125,0.0,4.18
3785,0.12,180391.0,10150.0,0.0,6.01
3786,,410452.0,2000.0,1.0,5.13
3787,0.05,1548689.0,82406.0,0.0,3.87
3788,,0.0,0.0,0.0,0.0
3789,0.33,91942.0,8504.125,0.0,3.06
3790,,241006.0,6795.0,0.0,4.82
3791,,9171.0,27170.0,1.0,0.04
3792,0.95,271512.0,34901.875,1.0,2.26
3793,,73710.0,13401.875,0.0,0.92
3794,0.2,81489.0,22508.25,0.0,0.19
3795,0.05,321925.0,11939.0,0.0,2.68
3796,0.07,122430.0,10543.5,0.0,6.12
3797,0.05,367117.0,18720.625,0.0,18.36
3798,,150.0,7591.625,0.0,0.0
3799,0.44,24905.0,14621.5,0.0,1.25
3800,,0.0,0.0,0.0,0.0
3801,0.26,52853.0,8319.125,0.0,5.29
3802,0.01,104370.0,9253.0,0.0,0.47
3803,29.97,129784.0,16844.0,0.0,2.16
3804,,86849.0,5540.0,0.0,1.09
3805,0.08,67771.0,15255.5,1.0,2.26
3806,0.04,814588.0,25000.0,0.0,5.82
3807,0.33,47275.0,9000.0,0.0,2.36
3808,0.03,375137.0,13710.0,0.0,3.75
3809,0.05,856247.0,37880.5,0.0,3.89
3810,0.07,118287.0,5059.0,0.0,1.48
3811,0.04,358518.0,12828.0,0.0,4.48
3812,,236728.0,10000.0,1.0,1.82
3813,,0.0,0.0,0.0,0.0
3814,0.05,227759.0,10000.0,0.0,3.8
3815,,3149.0,1583.0,0.0,0.01
3816,,72.0,1393.0,1.0,0.01
3817,0.09,195218.0,14800.0,1.0,3.9
3818,0.09,169815.0,8910.625,0.0,3.4
3819,,0.0,12494.0,0.0,0.0
3820,0.13,103804.0,7500.0,1.0,3.46
3821,1.87,30935.0,13041.0,0.0,0.14
3822,1.76,42312.0,37981.0,0.0,0.21
3823,,399944.0,5420.0,1.0,5.0
3824,0.21,44967.0,32679.0,0.0,0.22
3825,,2282.0,2015.0,1.0,0.01
3826,0.01,96734.0,33041.875,0.0,0.19
3827,,114540.0,33495.5,0.0,0.5
3828,0.11,52898.0,2658.0,0.0,2.64
3829,0.09,156923.0,10600.625,0.0,3.14
3830,0.19,46101.0,6437.0,0.0,0.46
3831,,0.0,0.0,0.0,0.0
3832,0.18,238153.0,16006.0,0.0,3.97
3833,,13159.0,9115.0,1.0,0.11
3834,1.48,73119.0,20451.875,0.0,0.56
3835,,180092.0,11333.0,1.0,3.6
3836,0.39,62035.0,44576.0,0.0,0.16
3837,,10688.0,3625.0,1.0,0.04
3838,0.15,86434.0,10997.0,0.0,1.23
3839,0.05,83768.0,5985.5,0.0,4.19
3840,0.06,175210.0,6800.0,1.0,3.5
3841,0.08,401709.0,21600.0,0.0,1.67
3842,0.04,1042633.0,31219.0,0.0,2.74
3843,0.29,43062.0,4664.0,0.0,0.86
3844,0.31,98821.0,12246.625,0.0,1.98
3845,0.24,178753.0,39000.0,0.0,0.42
3846,0.22,103427.0,12166.5,0.0,1.72
3847,0.31,25834.0,5795.0,0.0,0.86
3848,0.04,892800.0,32874.0,0.0,5.25
3849,0.1,267905.0,13200.0,0.0,3.83
3850,19.01,13256.0,15462.0,0.0,0.1
3851,0.03,175545.0,5178.0,1.0,3.51
3852,,9765.0,8646.5,1.0,0.49
3853,1.63,4344.0,3676.0,1.0,0.09
3854,0.11,87381.0,6200.0,0.0,4.37
3855,0.7,9140.0,9785.0,0.0,0.08
3856,0.03,296039.0,12551.0,0.0,3.29
3857,0.06,408989.0,18416.0,0.0,2.27
3858,0.04,273544.0,10122.0,0.0,5.47
3859,,5448.0,5476.0,0.0,0.03
3860,0.34,64551.0,5214.625,1.0,3.23
3861,0.04,298901.0,12806.5,0.0,5.98
3862,0.06,731097.0,38000.0,1.0,4.3
3863,0.08,1548689.0,113604.125,0.0,4.08
3864,0.62,22364.0,5500.0,1.0,0.75
3865,0.07,129925.0,6484.0,0.0,4.33
3866,1.67,21294.0,18066.0,0.0,0.13
3867,0.1,169009.0,10638.0,1.0,2.82
3868,14.41,411338.0,71268.0,0.0,0.91
3869,0.96,1075.0,1586.0,1.0,0.01
3870,,141598.0,13975.0,0.0,1.57
3871,,0.0,0.0,1.0,0.0
3872,0.05,249410.0,11104.0,1.0,4.99
3873,0.06,169654.0,7716.0,0.0,5.66
3874,,142875.0,3962.5,1.0,2.86
3875,1.08,78663.0,93144.125,0.0,0.25
3876,,1314.0,0.0,0.0,0.0
3877,0.04,537911.0,20400.0,0.0,1.38
3878,0.04,166456.0,7548.0,0.0,3.33
3879,,6300.0,0.0,1.0,0.32
3880,0.04,525591.0,19642.0,0.0,5.84
3881,1.08,65471.0,57202.0,0.0,0.22
3882,0.28,249885.0,21429.0,0.0,0.83
3883,0.36,27293.0,20621.0,0.0,0.14
3884,0.11,130006.0,11750.625,0.0,2.6
3885,2.0,3120.0,1560.0,1.0,0.16
3886,0.78,271305.0,84328.0,0.0,0.7
3887,0.12,304738.0,23541.875,0.0,4.35
3888,0.04,879296.0,31120.0,0.0,2.93
3889,0.04,834744.0,31126.0,0.0,5.96
3890,0.04,359287.0,17360.0,0.0,1.8
3891,0.29,8753.0,6606.0,0.0,0.11
3892,,80250.0,0.0,0.0,1.0
3893,2.0,11899.0,12307.0,0.0,0.07
3894,0.06,286941.0,14332.0,0.0,5.74
3895,0.04,477762.0,17693.0,0.0,4.78
3896,2.0,20031.0,15322.125,0.0,0.67
3897,0.06,110518.0,6476.0,0.0,3.68
3898,0.04,370857.0,32454.0,0.0,1.16
3899,0.1,266358.0,13000.0,1.0,3.81
3900,0.04,296794.0,10515.0,0.0,5.94
3901,0.03,357889.0,13206.0,0.0,2.75
3902,0.02,60460.0,5300.0,1.0,1.21
3903,0.08,90320.0,4654.0,0.0,1.81
3904,0.9,15900.0,2567.0,0.0,0.32
3905,0.0,421863.0,11716.0,0.0,2.64
3906,14.82,93368.0,85994.25,0.0,0.21
3907,0.04,1039590.0,60936.0,0.0,2.74
3908,0.08,49153.0,1006.0,1.0,1.64
3909,0.03,181495.0,6135.0,0.0,3.63
3910,2.0,598670.0,32640.25,1.0,2.72
3911,1.0,2880.0,2880.0,1.0,0.06
3912,,0.0,0.0,0.0,0.0
3913,0.04,284648.0,9263.0,0.0,3.56
3914,1.12,197317.0,54641.875,0.0,0.51
3915,0.03,595043.0,25318.625,0.0,4.25
3916,0.02,249826.0,75879.125,0.0,0.69
3917,0.05,290659.0,12136.0,1.0,5.81
3918,0.04,1303356.0,38200.0,1.0,5.01
3919,12.98,312815.0,31820.5,1.0,1.74
3920,,18083.0,20815.25,0.0,0.05
3921,,2630.0,0.0,1.0,0.01
3922,0.46,98242.0,28914.625,0.0,0.76
3923,0.08,113249.0,7426.0,0.0,5.66
3924,,30316.0,31058.25,0.0,0.15
3925,0.03,400498.0,21840.0,0.0,1.82
3926,0.16,51837.0,6093.0,0.0,2.59
3927,0.09,110101.0,5744.0,0.0,5.51
3928,0.04,1258814.0,46500.0,1.0,5.25
3929,0.82,56695.0,51190.0,0.0,0.12
3930,0.08,170365.0,9620.0,0.0,3.41
3931,0.03,61404.0,1000.0,0.0,0.61
3932,0.04,681695.0,23242.125,1.0,5.68
3933,0.04,689364.0,43058.0,0.0,3.0
3934,0.09,94519.0,4765.0,0.0,4.73
3935,0.05,61393.0,3555.0,0.0,1.23
3936,0.04,707651.0,21484.625,0.0,5.44
3937,,1736.0,0.0,0.0,0.01
3938,0.01,259477.0,9106.0,0.0,4.32
3939,0.05,215113.0,8272.0,0.0,0.83
3940,0.07,131258.0,10094.0,0.0,0.26
3941,0.04,446363.0,25000.0,0.0,1.65
3942,,14287.0,14287.0,1.0,0.03
3943,3.42,297091.0,19959.875,0.0,4.95
3944,23.87,17182.0,27266.0,0.0,0.09
3945,,6160.0,4564.125,0.0,0.12
3946,,0.0,0.0,1.0,0.0
3947,,4548.0,4250.0,0.0,0.03
3948,,0.0,0.0,0.0,0.0
3949,0.04,307518.0,11227.5,0.0,6.15
3950,1.0,4972.0,4314.0,0.0,0.04
3951,0.05,649118.0,19920.0,0.0,5.41
3952,0.16,75585.0,11500.0,0.0,1.08
3953,3.58,71682.0,47057.0,0.0,0.22
3954,0.11,539187.0,28401.875,0.0,4.9
3955,0.29,90689.0,24755.0,0.0,0.22
3956,0.87,261826.0,80017.25,0.0,1.09
3957,0.14,494746.0,50000.0,0.0,1.3
3958,0.07,71599.0,3744.0,0.0,3.58
3959,0.1,231521.0,13487.0,1.0,4.63
3960,,2720.0,1560.0,0.0,0.14
3961,0.1,113895.0,6700.0,0.0,5.69
3962,0.03,1211300.0,44462.0,0.0,5.05
3963,,1595.0,1603.0,1.0,0.0
3964,,117388.0,6430.0,1.0,1.3
3965,0.05,135502.0,7402.0,0.0,2.71
3966,0.11,622209.0,65470.25,0.0,2.96
3967,0.11,320697.0,13426.5,0.0,5.34
3968,0.27,63619.0,7723.0,0.0,1.27
3969,,55443.0,13571.625,0.0,1.11
3970,0.07,145244.0,7104.0,0.0,1.61
3971,2.36,58751.0,47469.0,0.0,0.24
3972,0.02,861952.0,55946.125,1.0,2.97
3973,1.82,41392.0,30444.5,0.0,0.17
3974,5.91,16193.0,13394.0,0.0,0.04
3975,0.42,131472.0,40028.0,0.0,0.39
3976,0.02,186846.0,9041.0,0.0,0.64
3977,0.03,124368.0,6974.0,0.0,2.49
3978,13.65,23185.0,23463.0,0.0,0.07
3979,0.13,55794.0,4706.0,0.0,5.58
3980,0.05,1125749.0,43700.0,0.0,4.33
3981,0.04,334839.0,16450.0,1.0,1.86
3982,16.25,876.0,1560.0,0.0,0.04
3983,1.04,4900.0,2500.0,0.0,0.01
3984,0.05,361658.0,14400.0,0.0,4.52
3985,0.75,71131.0,26626.0,0.0,0.16
3986,0.05,173760.0,9401.0,1.0,5.79
3987,0.05,62735.0,30289.875,0.0,0.13
3988,0.04,929679.0,34510.0,0.0,4.43
3989,1.09,7578.0,7936.0,0.0,0.03
3990,0.04,369064.0,13743.0,1.0,3.69
3991,0.0,847462.0,34177.0,1.0,3.53
3992,0.08,103316.0,10007.5,0.0,2.07
3993,,112462.0,5000.0,1.0,5.62
3994,0.53,122537.0,13361.625,1.0,1.11
3995,,21037.0,12164.0,0.0,0.11
3996,,13936.0,10000.0,0.0,0.06
3997,0.24,55760.0,6898.0,1.0,1.12
3998,0.04,204970.0,10936.0,0.0,3.42
3999,0.36,73759.0,6200.0,1.0,3.69
4000,3.33,26922.0,21588.0,1.0,0.16
4001,0.76,22205.0,9762.0,0.0,0.74
4002,,3067.0,1289.0,1.0,0.02
4003,0.04,957367.0,55769.0,1.0,4.79
4004,0.09,239254.0,28903.625,0.0,1.99
4005,0.02,15327.0,2736.0,0.0,0.07
4006,0.06,33821.0,14717.625,0.0,1.69
4007,,6300.0,0.0,1.0,0.63
4008,,2483.0,2563.0,0.0,0.02
4009,,0.0,0.0,0.0,0.0
4010,0.05,238459.0,9063.625,0.0,4.77
4011,0.04,544441.0,20200.0,0.0,3.89
4012,0.07,194312.0,7080.0,0.0,3.89
4013,0.74,17350.0,31163.0,0.0,0.05
4014,,115851.0,3200.0,1.0,5.79
4015,0.04,526516.0,27567.0,0.0,4.79
4016,,529433.0,16925.125,1.0,5.29
4017,0.03,1094800.0,38081.0,0.0,4.21
4018,0.03,170680.0,8701.0,0.0,3.41
4019,,0.0,0.0,1.0,0.0
4020,,169014.0,6055.0,1.0,5.63
4021,0.04,179757.0,5887.0,0.0,3.6
4022,,0.0,0.0,0.0,0.0
4023,1.09,34291.0,33653.0,0.0,0.14
4024,0.53,23888.0,15129.0,0.0,0.1
4025,,10180.0,7544.0,0.0,0.08
4026,0.53,442323.0,131824.0,0.0,1.77
4027,0.44,17371.0,17139.0,0.0,0.07
4028,0.04,1295268.0,59755.0,0.0,5.4
4029,0.11,124300.0,9559.0,0.0,2.07
4030,1.0,2282.0,1956.0,1.0,0.01
4031,0.03,499006.0,22390.0,0.0,4.99
4032,,1460.0,2630.0,0.0,0.01
4033,0.04,853213.0,32114.0,0.0,5.02
4034,0.12,201503.0,18919.0,0.0,0.28
4035,0.18,52634.0,5300.0,0.0,2.63
4036,0.04,203107.0,5963.0,0.0,0.56
4037,,0.0,0.0,1.0,0.0
4038,5.03,61349.0,47381.5,0.0,0.41
4039,0.15,34794.0,4637.0,0.0,0.7
4040,,784290.0,22950.0,0.0,5.6
4041,,63061.0,40752.25,0.0,0.25
4042,0.24,83093.0,5979.0,0.0,4.15
4043,2.7,9698.0,7365.0,0.0,0.03
4044,,4103.0,1369.0,1.0,0.03
4045,0.06,142099.0,6965.0,0.0,0.79
4046,0.05,128356.0,5676.0,0.0,2.57
4047,0.07,122590.0,7466.5,0.0,2.45
4048,0.11,124169.0,8000.0,1.0,0.56
4049,0.05,512706.0,27742.0,1.0,3.42
4050,1.76,4599.0,2941.0,0.0,0.03
4051,2.44,18002.0,16947.0,0.0,0.11
4052,0.04,438674.0,20153.0,0.0,2.19
4053,0.45,26673.0,5650.0,0.0,0.14
4054,0.04,122499.0,8259.0,1.0,2.45
4055,1.0,2730.0,1950.0,0.0,0.05
4056,0.04,556981.0,21706.0,0.0,3.98
4057,0.05,313229.0,17070.0,0.0,5.22
4058,0.18,44387.0,3374.0,0.0,4.44
4059,,283997.0,73097.75,0.0,0.71
4060,0.04,1487619.0,101150.0,0.0,2.98
4061,0.53,292155.0,108851.25,0.0,0.91
4062,,2115.0,0.0,0.0,0.01
4063,0.04,745235.0,21025.0,0.0,6.77
4064,,0.0,0.0,1.0,0.0
4065,0.12,177216.0,10467.0,1.0,3.54
4066,4.46,2509.0,1265.0,0.0,0.03
4067,0.15,63552.0,21660.25,0.0,1.27
4068,0.08,51410.0,2100.0,1.0,1.03
4069,3.7,43450.0,17486.75,1.0,0.87
4070,0.1,419555.0,19723.0,0.0,2.8
4071,0.15,10746.0,7869.0,0.0,0.05
4072,0.06,261721.0,10356.0,0.0,3.27
4073,1.84,62774.0,57792.0,0.0,0.17
4074,0.05,200454.0,17000.0,0.0,1.67
4075,0.08,304309.0,15493.0,0.0,1.32
4076,0.05,172527.0,9683.0,1.0,2.88
4077,,66394.0,4631.0,0.0,0.74
4078,0.05,197846.0,8514.0,1.0,3.96
4079,0.45,4210.0,3830.0,0.0,0.02
4080,0.07,18387.0,47402.75,0.0,0.08
4081,0.13,93078.0,12454.0,0.0,1.16
4082,2.12,20993.0,18298.0,0.0,0.05
4083,0.05,713559.0,27984.625,0.0,5.95
4084,,6522.0,6522.0,0.0,0.03
4085,,120077.0,7481.5,0.0,4.0
4086,0.05,884891.0,34300.0,0.0,5.9
4087,0.04,1304977.0,55815.25,0.0,4.21
4088,0.03,858882.0,21000.0,0.0,5.73
4089,0.14,21156.0,4069.0,0.0,0.26
4090,,0.0,0.0,1.0,0.0
4091,0.04,102680.0,4692.0,0.0,2.05
4092,0.05,1033018.0,37859.0,1.0,5.44
4093,0.13,120992.0,9813.125,0.0,2.42
4094,0.06,154230.0,6500.0,1.0,1.54
4095,0.04,819828.0,32030.0,0.0,5.47
4096,0.07,78828.0,6748.0,0.0,0.99
4097,1.0,3996.0,4416.0,0.0,0.02
4098,0.04,597868.0,22361.0,0.0,4.98
4099,0.03,243992.0,10554.0,1.0,4.07
4100,0.04,296526.0,8526.0,0.0,0.66
4101,0.44,9627.0,8737.0,1.0,0.08
4102,,297800.0,18743.0,0.0,2.29
4103,1.3,43651.0,14713.0,1.0,0.18
4104,0.29,64664.0,31987.25,0.0,0.72
4105,0.2,34781.0,6500.0,1.0,0.17
4106,10.53,75379.0,12806.875,0.0,0.84
4107,4.34,117814.0,90293.125,0.0,0.28
4108,0.04,1178638.0,45340.0,1.0,4.06
4109,0.12,293845.0,26471.0,0.0,0.75
4110,,3556.0,3067.0,0.0,0.02
4111,0.11,51453.0,11032.0,0.0,0.57
4112,,3288.0,6230.0,0.0,0.01
4113,0.73,82455.0,66555.0,0.0,0.29
4114,,107468.0,11500.75,0.0,3.58
4115,0.07,106988.0,8588.0,0.0,5.35
4116,0.43,164115.0,44300.25,0.0,0.91
4117,0.21,62818.0,10500.0,1.0,0.9
4118,1.61,17402.0,17167.0,0.0,0.08
4119,0.18,104453.0,10000.0,0.0,2.09
4120,1.79,45474.0,34880.0,0.0,0.18
4121,0.05,631035.0,26211.0,0.0,4.51
4122,0.05,285907.0,16300.0,0.0,2.04
4123,1.4,11178.0,10626.0,0.0,0.09
4124,,81226.0,3663.0,0.0,0.68
4125,,297896.0,14600.0,1.0,4.96
4126,0.04,478556.0,21900.0,0.0,5.98
4127,3.54,69412.0,44253.0,0.0,0.29
4128,0.04,192951.0,5750.0,1.0,3.86
4129,,19604.0,10555.0,0.0,0.07
4130,1.02,24214.0,21590.0,0.0,0.14
4131,0.05,148568.0,4670.0,1.0,2.97
4132,0.06,719881.0,44509.5,0.0,3.13
4133,0.25,830481.0,67758.0,0.0,2.13
4134,0.06,864145.0,33320.0,1.0,4.32
4135,0.04,1091758.0,38861.0,0.0,2.18
4136,,53060.0,2961.0,1.0,1.77
4137,0.13,52047.0,45287.875,0.0,0.12
4138,0.13,72128.0,8881.5,0.0,1.44
4139,0.04,284441.0,11969.0,0.0,5.69
4140,0.05,753507.0,35102.75,0.0,3.43
4141,0.07,170622.0,14000.0,0.0,5.69
4142,0.03,181249.0,6000.0,0.0,3.62
4143,0.04,296465.0,13125.0,0.0,5.93
4144,0.07,112295.0,3200.0,1.0,3.74
4145,2.0,6990.0,18164.0,1.0,0.03
4146,,269190.0,8962.5,1.0,5.38
4147,0.08,296470.0,25000.0,0.0,3.71
4148,0.21,68557.0,4100.0,1.0,3.43
4149,0.04,381599.0,17740.0,0.0,5.45
4150,,15722.0,0.0,0.0,0.12
4151,0.05,971304.0,51000.0,0.0,4.86
4152,0.23,40033.0,32724.0,0.0,0.13
4153,0.06,456987.0,36432.25,0.0,2.69
4154,1.55,83311.0,73394.75,0.0,0.3
4155,0.16,34664.0,3466.0,0.0,3.47
4156,,1115581.0,38158.0,0.0,5.58
4157,0.06,375582.0,18000.0,0.0,5.37
4158,0.07,1196386.0,80662.0,0.0,5.2
4159,3.0,4200.0,3400.0,0.0,0.03
4160,0.05,321813.0,21000.0,0.0,1.01
4161,0.06,220414.0,7001.0,0.0,4.41
4162,,30027.0,10014.0,1.0,0.15
4163,1.0,1956.0,1956.0,1.0,0.01
4164,,12676.0,16125.0,0.0,0.08
4165,1.63,18776.0,7418.0,0.0,0.05
4166,0.33,146009.0,15137.625,1.0,2.92
4167,0.16,76410.0,46826.75,0.0,0.15
4168,0.05,246352.0,10295.0,0.0,1.64
4169,0.05,364092.0,15279.0,1.0,4.05
4170,0.12,164741.0,8789.0,1.0,2.75
4171,0.63,56351.0,31402.5,0.0,0.4
4172,0.9,62300.0,46231.75,0.0,0.28
4173,0.04,1268923.0,43422.0,0.0,2.82
4174,,205150.0,0.0,0.0,1.03
4175,0.1,184962.0,11500.0,1.0,1.32
4176,0.3,89532.0,29000.0,1.0,0.31
4177,0.17,751719.0,105470.75,0.0,2.89
4178,0.05,258827.0,20128.5,0.0,4.31
4179,1.36,78378.0,86947.0,0.0,0.28
4180,0.05,386889.0,13792.0,0.0,1.25
4181,0.45,86423.0,22290.625,0.0,1.08
4182,0.0,79026.0,6221.0,0.0,0.53
4183,0.03,191568.0,8768.0,0.0,2.39
4184,18.24,37380.0,37655.0,1.0,0.08
4185,,142108.0,7700.0,0.0,0.41
4186,,1139.0,1142.0,0.0,0.0
4187,0.03,254304.0,29829.0,0.0,1.41
4188,0.04,211450.0,10900.0,1.0,4.23
4189,0.04,1507826.0,49255.0,1.0,4.86
4190,0.44,53845.0,4502.0,0.0,5.38
4191,0.3,49655.0,35098.875,0.0,0.18
4192,0.05,207738.0,9574.0,1.0,4.15
4193,0.14,75557.0,5198.0,1.0,1.51
4194,,50538.0,2000.0,0.0,5.05
4195,0.04,1531691.0,59800.0,0.0,5.28
4196,,41300.0,13333.5,0.0,0.17
4197,,288342.0,11000.0,1.0,2.88
4198,0.35,78812.0,57934.5,0.0,0.49
4199,0.04,623581.0,28058.0,0.0,2.71
4200,,0.0,83.0,0.0,0.0
4201,,2914.0,2916.0,0.0,0.01
4202,0.05,928999.0,83083.25,0.0,1.86
4203,0.89,8464.0,5803.0,0.0,0.04
4204,0.04,430859.0,16441.0,0.0,2.05
4205,,7750.0,6299.5,0.0,0.16
4206,0.08,479747.0,19273.875,0.0,3.69
4207,,7566.0,5434.0,0.0,0.08
4208,1.24,26251.0,21708.5,0.0,0.33
4209,0.36,124902.0,9600.625,0.0,4.16
4210,,455724.0,53654.25,0.0,0.95
4211,0.16,201039.0,32878.375,0.0,2.51
4212,0.05,183869.0,20641.125,0.0,2.04
4213,,206976.0,9500.0,0.0,2.96
4214,0.37,79146.0,13412.5,0.0,1.58
4215,0.05,436000.0,18900.0,0.0,3.96
4216,0.05,615760.0,30700.0,0.0,5.13
4217,0.56,7095.0,5119.0,0.0,0.04
4218,0.05,255458.0,9250.0,1.0,5.11
4219,1.42,22217.0,16020.0,0.0,0.15
4220,,0.0,0.0,0.0,0.0
4221,0.03,1325466.0,33952.0,0.0,4.42
4222,0.13,749105.0,41268.5,1.0,4.99
4223,0.06,357561.0,20947.25,0.0,11.92
4224,0.08,126024.0,19561.75,0.0,2.52
4225,,7988.0,5250.0,1.0,0.08
4226,1.0,1261.0,2024.0,0.0,0.0
4227,7.21,129395.0,43868.125,1.0,0.4
4228,1.0,30271.0,21806.0,0.0,0.19
4229,0.28,94251.0,27000.0,0.0,0.31
4230,0.88,11847.0,3450.0,1.0,0.39
4231,,1292.0,2590.0,0.0,0.0
4232,29.87,3784.0,4054.0,0.0,0.02
4233,0.1,669343.0,43805.0,0.0,4.46
4234,0.04,222263.0,6725.0,0.0,3.7
4235,0.39,9895.0,3210.0,0.0,0.04
4236,0.04,815259.0,35155.0,1.0,5.44
4237,0.05,1148363.0,59000.0,0.0,4.99
4238,,0.0,0.0,0.0,0.0
4239,0.55,21262.0,3124.0,0.0,0.3
4240,,7484.0,6659.0,1.0,0.02
4241,1.0,21532.0,15653.0,0.0,0.11
4242,0.08,165941.0,4800.0,0.0,5.53
4243,1.0,4116.0,3423.0,0.0,0.21
4244,0.05,155348.0,11912.0,0.0,1.94
4245,,15193.0,17767.0,0.0,0.06
4246,0.05,414915.0,17100.0,0.0,1.98
4247,0.11,134270.0,5852.625,0.0,2.69
4248,0.06,226732.0,9990.0,0.0,1.62
4249,0.05,312661.0,10968.0,0.0,3.47
4250,0.11,115251.0,5250.625,0.0,5.76
4251,1.0,990.0,990.0,0.0,0.0
4252,0.11,52051.0,41554.0,0.0,0.09
4253,0.11,194361.0,10510.0,0.0,1.08
4254,0.05,235530.0,18040.0,0.0,3.93
4255,0.11,196302.0,14452.0,0.0,3.27
4256,0.05,225981.0,9423.0,0.0,4.52
4257,1.0,194755.0,15459.625,0.0,1.95
4258,0.04,466560.0,48035.125,0.0,1.23
4259,13.46,51397.0,64651.875,0.0,0.17
4260,,179274.0,7698.0,1.0,3.59
4261,0.12,114995.0,11852.0,0.0,5.75
4262,0.14,171619.0,8059.625,0.0,5.72
4263,,207107.0,6524.5,1.0,4.14
4264,,32253.0,8972.0,1.0,1.08
4265,0.06,1548689.0,98329.0,0.0,3.16
4266,0.09,1133586.0,86714.75,0.0,2.27
4267,0.16,15265.0,2100.0,0.0,0.19
4268,,205150.0,0.0,0.0,1.03
4269,0.04,1027288.0,37585.0,0.0,2.85
4270,0.07,171878.0,15256.0,1.0,5.73
4271,0.07,302002.0,15172.0,0.0,1.78
4272,0.3,37899.0,5726.0,0.0,3.79
4273,,0.0,0.0,0.0,0.0
4274,1.0,2496.0,2496.0,1.0,0.01
4275,0.03,290156.0,16446.0,0.0,1.81
4276,0.04,1199855.0,57390.0,1.0,4.44
4277,0.04,309083.0,11630.0,0.0,3.86
4278,2.18,3646.0,2500.0,1.0,0.01
4279,0.03,600659.0,22617.0,0.0,4.29
4280,0.04,378989.0,14329.0,0.0,4.74
4281,0.64,19594.0,6012.0,0.0,0.1
4282,1.0,2340.0,2340.0,0.0,0.03
4283,0.69,271787.0,41030.0,0.0,0.7
4284,8.29,54089.0,17451.875,1.0,0.68
4285,0.06,196517.0,6562.0,1.0,2.46
4286,,120225.0,4544.0,1.0,6.01
4287,0.07,136866.0,13628.5,0.0,4.56
4288,0.19,6473.0,2700.0,0.0,0.11
4289,0.04,375453.0,16807.0,0.0,3.75
4290,0.06,424299.0,18516.0,0.0,4.24
4291,0.05,218777.0,7959.0,0.0,5.47
4292,1.0,9096.0,8572.5,0.0,0.08
4293,0.09,77318.0,5218.0,0.0,3.87
4294,0.1,495228.0,23942.0,0.0,1.6
4295,,111100.0,4481.0,1.0,2.22
4296,,42708.0,4000.0,0.0,0.09
4297,0.05,857571.0,45349.0,0.0,2.96
4298,0.09,72066.0,6622.0,0.0,2.4
4299,,19562.0,15348.625,0.0,0.2
4300,2.64,78497.0,49442.0,0.0,0.22
4301,,2300.0,0.0,1.0,0.12
4302,0.04,420003.0,9740.0,1.0,2.8
4303,3.67,35988.0,38929.0,0.0,0.1
4304,0.08,154154.0,27958.25,0.0,0.31
4305,0.33,31723.0,20021.25,0.0,0.79
4306,,1880.0,300.0,0.0,0.02
4307,0.14,106235.0,8507.0,0.0,5.31
4308,0.08,94924.0,38013.875,0.0,0.19
4309,0.04,211130.0,7566.0,0.0,4.22
4310,2.56,2604.0,2608.0,0.0,0.01
4311,,3036.0,2547.0,0.0,0.02
4312,1.0,10973.0,10973.0,0.0,0.04
4313,3.53,84294.0,41767.0,0.0,0.42
4314,0.04,130280.0,17883.625,0.0,2.61
4315,,17393.0,17102.75,0.0,0.09
4316,0.39,37568.0,7002.0,0.0,1.88
4317,0.49,35924.0,9000.0,0.0,3.59
4318,0.06,121550.0,12827.125,0.0,4.05
4319,0.05,416231.0,27097.5,0.0,2.45
4320,0.87,34671.0,11175.125,0.0,0.69
4321,0.47,29664.0,28756.0,1.0,0.07
4322,0.15,66770.0,8007.0,0.0,0.95
4323,1.0,53684.0,24919.0,0.0,0.18
4324,0.01,1153925.0,48589.0,0.0,2.31
4325,0.08,110859.0,6864.0,0.0,5.54
4326,0.03,778898.0,29270.0,0.0,2.78
4327,1.0,17030.0,14364.25,0.0,0.11
4328,1.0,5495.0,4396.0,0.0,0.03
4329,0.08,96676.0,3850.625,0.0,1.93
4330,,14315.0,14315.0,0.0,0.1
4331,,151400.0,7324.5,0.0,5.05
4332,,12061.0,12268.0,0.0,0.05
4333,0.11,244639.0,12087.0,0.0,0.82
4334,0.03,470433.0,27014.625,0.0,5.88
4335,0.03,138131.0,10066.0,0.0,2.76
4336,1.0,2282.0,1920.0,0.0,0.02
4337,,1548689.0,0.0,1.0,4.69
4338,0.04,599341.0,23034.0,0.0,4.28
4339,,12542.0,3322.0,0.0,0.08
4340,0.17,7344.0,7826.0,0.0,0.02
4341,0.05,1548689.0,81601.0,0.0,4.08
4342,0.04,192766.0,7583.0,0.0,3.86
4343,0.04,663953.0,30126.5,0.0,5.53
4344,0.07,660739.0,65068.5,0.0,4.4
4345,0.04,612084.0,20900.0,0.0,4.71
4346,0.05,239817.0,7400.0,0.0,1.5
4347,3.59,22004.0,3850.625,0.0,0.73
4348,,4231.0,3870.0,0.0,0.01
4349,0.77,2493.0,2772.0,0.0,0.01
4350,,207661.0,5468.0,0.0,4.15
4351,1.0,2256.0,2256.0,1.0,0.01
